"","COUNTRY","FECHA","CONTAGIADOS","FALLECIDOS","RECUPERADOS","HOSPITALIZADOS","UCIs","IP","R0_3","R0_7","R0_14"
"276","CHILE",2020-04-10,529,8,297,0,23,240,1.23023255813953,1.24764150943396,2.3
"277","CHILE",2020-04-11,426,8,293,788,83,141,1,1.3741935483871,1.3741935483871
"278","CHILE",2020-04-12,286,7,195,5,1,98,0.540642722117202,0.831395348837209,0.98961937716263
"279","CHILE",2020-04-13,312,2,308,24,22,6,0.732394366197183,1.03654485049834,1.07216494845361
"280","CHILE",2020-04-14,356,12,570,22,7,-202,1.24475524475524,0.827906976744186,1.21501706484642
"281","CHILE",2020-04-15,356,0,0,241,0,356,1.14102564102564,0.835680751173709,0.954423592493298
"282","CHILE",2020-04-16,534,11,362,37,6,183,1.5,1.00945179584121,1.6036036036036
"283","CHILE",2020-04-17,445,11,322,22,8,134,1.25,1.04460093896714,1.04952830188679
"284","CHILE",2020-04-18,478,10,414,58,31,74,0.895131086142322,1.67132867132867,1.54193548387097
"285","CHILE",2020-04-19,358,7,303,25,78,62,0.804494382022472,1.1474358974359,1.0406976744186
"286","CHILE",2020-04-20,419,6,338,9,77,87,0.876569037656904,1.17696629213483,1.39202657807309
"287","CHILE",2020-04-21,325,8,293,81,96,40,0.907821229050279,0.912921348314607,0.755813953488372
"288","CHILE",2020-04-22,469,13,417,31,7,65,1.11933174224344,0.878277153558052,1.10093896713615
"289","CHILE",2020-04-23,516,8,418,18,12,106,1.58769230769231,1.15955056179775,0.975425330812854
"290","CHILE",2020-04-24,494,6,523,19,4,-23,1.05330490405117,1.03347280334728,1.15962441314554
"291","CHILE",2020-04-25,552,7,419,32,3,140,1.06976744186047,1.54189944134078,1.93006993006993
"292","CHILE",2020-04-26,473,8,278,24,3,203,0.95748987854251,1.12887828162291,1.51602564102564
"293","CHILE",2020-04-27,482,9,303,67,11,188,0.873188405797101,1.48307692307692,1.35393258426966
"294","CHILE",2020-04-28,552,9,383,29,2,178,1.16701902748414,1.17697228144989,1.55056179775281
"295","CHILE",2020-04-29,770,9,347,14,10,432,1.59751037344398,1.4922480620155,1.44194756554307
"296","CHILE",2020-04-30,888,11,523,54,1,376,1.60869565217391,1.79757085020243,1.99550561797753
"297","CHILE",2020-05-01,985,7,438,54,6,554,1.27922077922078,1.78442028985507,2.06066945606695
"298","CHILE",2020-05-02,1427,13,554,97,24,886,1.60698198198198,3.0169133192389,3.98603351955307
"299","CHILE",2020-05-03,1228,13,442,128,15,799,1.24670050761421,2.54771784232365,2.93078758949881
"300","CHILE",2020-05-04,980,10,401,69,6,589,0.686755430974071,1.77536231884058,3.01538461538462
"301","CHILE",2020-05-05,1373,5,295,117,16,1083,1.11807817589577,1.78311688311688,2.92750533049041
"302","CHILE",2020-05-06,1032,6,479,114,7,559,1.0530612244898,1.16216216216216,2
"303","CHILE",2020-05-07,1275,4,475,124,15,804,0.928623452294246,1.29441624365482,2.58097165991903
"304","CHILE",2020-05-08,1518,9,496,106,36,1031,1.47093023255814,1.06377014716188,2.75
"305","CHILE",2020-05-09,1247,10,507,103,21,750,0.978039215686274,1.01547231270358,2.63636363636364
"306","CHILE",2020-05-10,1641,8,445,84,9,1204,1.08102766798419,1.67448979591837,3.4045643153527
"307","CHILE",2020-05-11,1197,11,493,147,30,715,0.95990376904571,0.871813546977422,2.16847826086957
"308","CHILE",2020-05-12,1658,12,520,225,38,1150,1.01035953686776,1.60658914728682,2.15324675324675
"309","CHILE",2020-05-13,2660,11,740,187,21,1931,2.22222222222222,2.08627450980392,2.9954954954955
"310","CHILE",2020-05-14,2301,22,790,164,0,1533,1.38781664656212,1.51581027667984,2.33604060913706
"311","CHILE",2020-05-15,2502,26,959,164,48,1569,0.940601503759399,2.00641539695269,1.75332866152768
"312","CHILE",2020-05-16,1886,27,1400,185,40,513,0.819643633202955,1.14929920780012,1.53583061889251
"313","CHILE",2020-05-17,2353,29,1199,282,18,1183,0.940447641886491,1.96574770258981,2.40102040816327
"314","CHILE",2020-05-18,2278,28,952,263,38,1354,1.20784729586426,1.37394451145959,1.65914056809905
"315","CHILE",2020-05-19,3520,31,1342,185,69,2209,1.49596260093498,1.32330827067669,3.41085271317829
"316","CHILE",2020-05-20,4038,35,997,239,28,3076,1.77260755048288,1.75488917861799,3.16705882352941
"317","CHILE",2020-05-21,3964,45,1488,160,39,2521,1.12613636363636,1.58433253397282,2.61133069828722
"318","CHILE",2020-05-22,4276,41,1277,267,43,3040,1.05894006934126,2.26723223753977,3.42902967121091
"319","CHILE",2020-05-23,3536,43,1277,235,76,2302,0.892028254288597,1.50276243093923,2.15478366849482
"320","CHILE",2020-05-24,3712,45,1602,143,28,2155,0.868101028999064,1.62949956101844,3.10108604845447
"321","CHILE",2020-05-25,4895,43,1154,321,45,3784,1.38433257918552,1.390625,2.95235223160434
"322","CHILE",2020-05-26,3964,45,1613,323,67,2396,1.06788793103448,0.981674096087172,1.49022556390977
"323","CHILE",2020-05-27,4328,35,2625,184,49,1738,0.884167517875383,1.09182643794147,1.88092133854846
"324","CHILE",2020-05-28,4656,49,2610,124,38,2095,1.17457114026236,1.088868101029,1.86091127098321
"325","CHILE",2020-05-29,3695,54,2448,206,61,1301,0.853743068391867,1.04496606334842,1.95917285259809
"326","CHILE",2020-05-30,4220,53,1833,259,33,2440,0.906357388316151,1.13685344827586,1.79345516362091
"327","CHILE",2020-05-31,4830,57,2296,238,63,2591,1.30717185385656,0.986721144024515,2.12028094820018
"328","CHILE",2020-06-01,5471,59,2219,75,5,3311,1.29644549763033,1.38017154389506,1.55426136363636
"329","CHILE",2020-06-02,3527,75,0,176,24,3602,0.730227743271222,0.81492606284658,0.873452204061417
"330","CHILE",2020-06-03,4942,87,0,183,21,5029,0.90330835313471,1.06142611683849,1.24672048435923
"331","CHILE",2020-06-04,4664,81,0,72,25,4745,1.32237028636235,1.26224627875507,1.09073900841908
"332","CHILE",2020-06-05,4207,92,0,41,3,4299,0.851274787535411,0.996919431279621,1.18976244343891
"333","CHILE",2020-06-06,5246,93,0,119,34,5339,1.12478559176672,1.08612836438923,1.41325431034483
"334","CHILE",2020-06-07,6405,649,0,40,23,7054,1.52246256239601,1.1707183330287,1.30847803881512
"335","CHILE",2020-06-08,4696,74,0,147,4,4770,0.895158215783454,1.33144315282109,1.18466195761857
"336","CHILE",2020-06-09,3913,19,0,268,13,3932,0.610928961748634,0.791784702549575,0.904112754158965
"337","CHILE",2020-06-10,5737,192,0,170,28,5929,1.22167802385009,1.23006003430532,1.2321735395189
"338","CHILE",2020-06-11,5596,173,0,169,29,5769,1.43010477894199,1.33016401236035,1.51447902571042
"339","CHILE",2020-06-12,6794,222,0,101,9,7016,1.18424263552379,1.29508196721311,1.60995260663507
"340","CHILE",2020-06-13,6509,231,0,183,59,6740,1.16315225160829,1.01623731459797,1.34761904761905
"341","CHILE",2020-06-14,6938,222,0,92,8,7160,1.02119517221077,1.47742759795571,1.26814110765856
"342","CHILE",2020-06-15,5143,39,0,104,4,5182,0.790136733753265,1.31433682596473,1.45817975616671
"343","CHILE",2020-06-16,5013,21,0,145,67,5034,0.722542519458057,0.873801638487014,1.01436665317685
"344","CHILE",2020-06-17,4757,232,0,108,51,4989,0.924946529263076,0.850071479628306,1.01993996569468
"345","CHILE",2020-06-18,4475,226,0,29,66,4701,0.892679034510273,0.65866941418899,1.06370335155693
"346","CHILE",2020-06-19,6290,252,0,110,40,6542,1.32226192978768,0.966354278691043,1.19900876858559
"347","CHILE",2020-06-20,5355,202,0,78,45,5557,1.19664804469274,0.771836264053041,0.836065573770492
"348","CHILE",2020-06-21,5607,184,0,87,18,5791,0.891414944356121,1.090219716119,1.19399488926746
"349","CHILE",2020-06-22,4608,23,0,38,5,4631,0.860504201680672,0.919210053859964,1.17761308458983
"350","CHILE",2020-06-23,3804,3,0,151,37,3807,0.678437667201712,0.79966365356317,0.663064319330661
"351","CHILE",2020-06-24,3649,226,0,12,32,3875,0.791883680555556,0.815418994413408,0.652072909220872
"352","CHILE",2020-06-25,4648,172,0,48,8,4820,1.22187171398528,0.738950715421304,0.684133058581101
"353","CHILE",2020-06-26,4296,165,0,20,4,4461,1.1773088517402,0.802240896358543,0.660009218005838
"354","CHILE",2020-06-27,4406,279,0,137,39,4685,0.947934595524957,0.785803459960763,0.635053329489766
"355","CHILE",2020-06-28,4216,162,0,7,39,4378,0.981378026070764,0.914930555555556,0.819755006805367
"356","CHILE",2020-06-29,4017,66,0,136,16,4083,0.911711302768951,1.05599369085174,0.80131657690006
"357","CHILE",2020-06-30,3394,113,0,51,31,3507,0.805028462998102,0.930117840504248,0.713474879125499
"358","COLOMBIA",2020-03-02,1,0,1,0,0,0,0.000248941996514812,0.000215146299483649,0.000223463687150838
"359","COLOMBIA",2020-03-03,0,0,0,0,0,0,0,0,0
"360","COLOMBIA",2020-03-04,0,0,0,0,0,0,0,0,0
"361","COLOMBIA",2020-03-05,0,0,0,0,0,0,NA,0,0
"362","COLOMBIA",2020-03-06,1,0,1,0,0,0,Inf,0.000248941996514812,0.000217013888888889
"363","COLOMBIA",2020-03-07,1,0,1,0,0,0,Inf,0.000294637595757219,0.000262881177707676
"364","COLOMBIA",2020-03-08,2,0,2,0,0,0,2,2,0.000548095368594135
"365","COLOMBIA",2020-03-09,3,0,3,0,0,0,3,Inf,0.000645438898450947
"366","COLOMBIA",2020-03-10,4,0,4,0,0,0,2,Inf,0.000931098696461825
"367","COLOMBIA",2020-03-11,8,0,8,0,0,0,2.66666666666667,Inf,0.00181570585565138
"368","COLOMBIA",2020-03-12,11,0,11,0,0,0,2.75,11,0.00260910815939279
"369","COLOMBIA",2020-03-13,13,1,12,0,0,2,1.625,13,0.00323624595469256
"370","COLOMBIA",2020-03-14,20,0,20,0,0,0,1.81818181818182,10,0.00589275191514437
"371","COLOMBIA",2020-03-15,19,0,19,0,0,0,1.46153846153846,6.33333333333333,19
"372","COLOMBIA",2020-03-16,29,0,29,0,0,0,1.45,7.25,Inf
"373","COLOMBIA",2020-03-17,42,1,41,0,0,2,2.21052631578947,5.25,Inf
"374","COLOMBIA",2020-03-18,44,2,42,0,0,4,1.51724137931034,4,Inf
"375","COLOMBIA",2020-03-19,69,0,69,0,0,0,1.64285714285714,5.30769230769231,69
"376","COLOMBIA",2020-03-20,78,5,73,0,0,10,1.77272727272727,3.9,78
"377","COLOMBIA",2020-03-21,80,5,73,2,0,12,1.15942028985507,4.21052631578947,40
"378","COLOMBIA",2020-03-22,82,4,78,0,0,8,1.05128205128205,2.82758620689655,27.3333333333333
"379","COLOMBIA",2020-03-23,94,6,87,1,0,13,1.175,2.23809523809524,23.5
"380","COLOMBIA",2020-03-24,141,7,131,1,2,17,1.71951219512195,3.20454545454545,17.625
"381","COLOMBIA",2020-03-25,163,10,151,1,1,22,1.73404255319149,2.36231884057971,14.8181818181818
"382","COLOMBIA",2020-03-26,159,11,147,0,0,23,1.12765957446809,2.03846153846154,12.2307692307692
"383","COLOMBIA",2020-03-27,160,15,143,1,1,32,0.98159509202454,2,8
"384","COLOMBIA",2020-03-28,166,12,153,1,0,25,1.0440251572327,2.02439024390244,8.73684210526316
"385","COLOMBIA",2020-03-29,138,11,126,4,0,23,0.8625,1.46808510638298,4.75862068965517
"386","COLOMBIA",2020-03-30,194,14,180,0,0,28,1.16867469879518,1.3758865248227,4.61904761904762
"387","COLOMBIA",2020-03-31,190,17,169,1,0,38,1.3768115942029,1.16564417177914,4.31818181818182
"388","COLOMBIA",2020-04-01,195,9,186,0,0,18,1.00515463917526,1.22641509433962,2.82608695652174
"389","COLOMBIA",2020-04-02,166,12,153,2,0,25,0.873684210526316,1.0375,2.12820512820513
"390","COLOMBIA",2020-04-03,187,25,160,2,0,52,0.958974358974359,1.12650602409639,2.3375
"391","COLOMBIA",2020-04-04,160,16,142,3,0,34,0.963855421686747,1.15942028985507,1.95121951219512
"392","COLOMBIA",2020-04-05,101,8,90,1,0,19,0.540106951871658,0.520618556701031,1.07446808510638
"393","COLOMBIA",2020-04-06,150,5,143,2,1,12,0.9375,0.789473684210526,1.06382978723404
"394","COLOMBIA",2020-04-07,157,14,143,0,0,28,1.55445544554455,0.805128205128205,0.96319018404908
"395","COLOMBIA",2020-04-08,126,9,116,0,0,19,0.84,0.759036144578313,0.792452830188679
"396","COLOMBIA",2020-04-09,141,7,132,1,0,16,0.898089171974522,0.754010695187166,0.88125
"397","COLOMBIA",2020-04-10,121,8,111,5,0,18,0.96031746031746,0.75625,0.728915662650602
"398","COLOMBIA",2020-04-11,248,9,233,1,0,24,1.75886524822695,2.45544554455446,1.79710144927536
"399","COLOMBIA",2020-04-12,157,8,148,3,0,17,1.29752066115702,1.04666666666667,0.809278350515464
"400","COLOMBIA",2020-04-13,186,10,171,11,0,25,0.75,1.18471337579618,0.978947368421053
"401","COLOMBIA",2020-04-14,238,13,212,4,2,39,1.51592356687898,1.88888888888889,1.22051282051282
"402","COLOMBIA",2020-04-15,169,12,153,6,0,28,0.908602150537634,1.19858156028369,1.01807228915663
"403","COLOMBIA",2020-04-16,257,12,237,5,2,32,1.07983193277311,2.12396694214876,1.37433155080214
"404","COLOMBIA",2020-04-17,179,10,163,6,1,26,1.05917159763314,0.721774193548387,1.11875
"405","COLOMBIA",2020-04-18,206,13,184,8,1,35,0.801556420233463,1.31210191082803,2.03960396039604
"406","COLOMBIA",2020-04-19,221,9,203,5,0,27,1.23463687150838,1.18817204301075,1.47333333333333
"407","COLOMBIA",2020-04-20,217,8,201,3,1,24,1.05339805825243,0.911764705882353,1.38216560509554
"408","COLOMBIA",2020-04-21,221,10,208,11,0,23,1,1.30769230769231,1.75396825396825
"409","COLOMBIA",2020-04-22,248,8,227,8,2,29,1.14285714285714,0.964980544747082,1.75886524822695
"410","COLOMBIA",2020-04-23,302,16,275,11,2,43,1.36651583710407,1.68715083798883,2.49586776859504
"411","COLOMBIA",2020-04-24,306,13,279,5,2,40,1.23387096774194,1.48543689320388,1.23387096774194
"412","COLOMBIA",2020-04-25,306,12,287,10,1,31,1.01324503311258,1.38461538461538,1.94904458598726
"413","COLOMBIA",2020-04-26,252,20,219,15,3,53,0.823529411764706,1.16129032258065,1.35483870967742
"414","COLOMBIA",2020-04-27,408,19,371,9,0,56,1.33333333333333,1.84615384615385,1.71428571428571
"415","COLOMBIA",2020-04-28,516,18,488,11,0,46,2.04761904761905,2.08064516129032,3.05325443786982
"416","COLOMBIA",2020-04-29,377,16,348,8,2,45,0.924019607843137,1.24834437086093,1.46692607003891
"417","COLOMBIA",2020-04-30,473,29,429,7,2,73,0.916666666666667,1.54575163398693,2.64245810055866
"418","COLOMBIA",2020-05-01,464,26,430,15,0,60,1.23076923076923,1.51633986928105,2.25242718446602
"419","COLOMBIA",2020-05-02,464,25,421,8,2,68,0.980972515856237,1.84126984126984,2.09954751131222
"420","COLOMBIA",2020-05-03,394,16,365,8,3,45,0.849137931034483,0.965686274509804,1.81566820276498
"421","COLOMBIA",2020-05-04,510,30,469,6,3,71,1.09913793103448,0.988372093023256,2.30769230769231
"422","COLOMBIA",2020-05-05,788,29,748,7,4,69,2,2.09018567639257,3.17741935483871
"423","COLOMBIA",2020-05-06,744,24,706,6,4,62,1.45882352941176,1.57293868921776,2.4635761589404
"424","COLOMBIA",2020-05-07,770,21,732,1,7,59,0.977157360406091,1.65948275862069,2.51633986928105
"425","COLOMBIA",2020-05-08,979,36,933,2,5,82,1.31586021505376,2.10991379310345,3.19934640522876
"426","COLOMBIA",2020-05-09,742,17,717,3,3,42,0.963636363636364,1.88324873096447,2.94444444444444
"427","COLOMBIA",2020-05-10,470,21,441,2,3,50,0.480081716036772,0.92156862745098,1.15196078431373
"428","COLOMBIA",2020-05-11,729,32,690,2,5,71,0.982479784366577,0.9251269035533,1.41279069767442
"429","COLOMBIA",2020-05-12,821,25,785,3,6,61,1.7468085106383,1.10349462365591,2.17771883289125
"430","COLOMBIA",2020-05-13,847,33,801,1,4,79,1.16186556927298,1.1,1.7906976744186
"431","COLOMBIA",2020-05-14,1059,29,1020,1,6,68,1.28989037758831,1.08171603677222,2.2823275862069
"432","COLOMBIA",2020-05-15,974,36,923,0,6,87,1.14994096812279,1.31266846361186,2.09913793103448
"433","COLOMBIA",2020-05-16,904,36,861,0,5,79,0.853635505193579,1.92340425531915,2.29441624365482
"434","COLOMBIA",2020-05-17,840,33,800,3,7,73,0.862422997946612,1.1522633744856,1.64705882352941
"435","COLOMBIA",2020-05-18,1199,48,1139,3,7,108,1.32632743362832,1.46041412911084,1.52157360406091
"436","COLOMBIA",2020-05-19,1161,43,1108,3,6,96,1.38214285714286,1.37072018890201,1.56048387096774
"437","COLOMBIA",2020-05-20,1391,54,1326,2,4,119,1.16013344453711,1.31350330500472,1.80649350649351
"438","COLOMBIA",2020-05-21,1358,39,1289,1,13,108,1.16968130921619,1.39425051334702,1.38712972420838
"439","COLOMBIA",2020-05-22,1409,52,1343,0,9,118,1.01294033069734,1.55862831858407,1.8989218328841
"440","COLOMBIA",2020-05-23,1418,47,1357,1,8,108,1.04418262150221,1.68809523809524,3.01702127659574
"441","COLOMBIA",2020-05-24,902,33,854,10,11,81,0.640170333569908,0.752293577981651,1.23731138545953
"442","COLOMBIA",2020-05-25,1157,42,1079,11,19,120,0.815937940761636,0.996554694229113,1.40925700365408
"443","COLOMBIA",2020-05-26,1511,55,1424,9,16,142,1.67516629711752,1.0862688713156,1.78394332939787
"444","COLOMBIA",2020-05-27,1368,63,1278,29,13,153,1.18236819360415,1.00736377025037,1.29178470254958
"445","COLOMBIA",2020-05-28,1406,54,1306,37,10,154,0.930509596293845,0.997870830376153,1.4435318275154
"446","COLOMBIA",2020-05-29,1407,64,1277,42,18,194,1.02850877192982,0.992242595204513,1.55641592920354
"447","COLOMBIA",2020-05-30,1298,39,1195,42,12,142,0.923186344238976,1.4390243902439,1.5452380952381
"448","COLOMBIA",2020-05-31,1037,49,920,82,16,166,0.737029140014215,0.89628349178911,0.86488740617181
"449","COLOMBIA",2020-06-01,1737,78,1541,100,21,274,1.3382126348228,1.14956982131039,1.49612403100775
"450","COLOMBIA",2020-06-02,1642,69,1423,99,14,288,1.58341369334619,1.20029239766082,1.1804457225018
"451","COLOMBIA",2020-06-03,1881,82,1663,132,13,300,1.08290155440415,1.33783783783784,1.38512518409426
"452","COLOMBIA",2020-06-04,1773,74,1518,130,14,329,1.07978075517661,1.26012793176972,1.2583392476934
"453","COLOMBIA",2020-06-05,2004,85,1649,113,27,440,1.06539074960128,1.54391371340524,1.4132581100141
"454","COLOMBIA",2020-06-06,1790,76,1484,104,11,382,1.00958826847152,1.72613307618129,1.98447893569845
"455","COLOMBIA",2020-06-07,1463,66,1200,160,8,329,0.730039920159681,0.842256764536557,1.26447709593777
"456","COLOMBIA",2020-06-08,2520,105,2075,145,16,550,1.40782122905028,1.5347137637028,1.66776968894772
"457","COLOMBIA",2020-06-09,2399,112,1996,207,18,515,1.63978127136022,1.27538543328017,1.75365497076023
"458","COLOMBIA",2020-06-10,2744,107,2178,165,22,673,1.08888888888889,1.54765933446136,1.95163584637269
"459","COLOMBIA",2020-06-11,2859,121,2325,157,14,655,1.19174656106711,1.42664670658683,2.0319829424307
"460","COLOMBIA",2020-06-12,2803,103,2220,132,17,686,1.02150145772595,1.5659217877095,2.15947611710324
"461","COLOMBIA",2020-06-13,2339,128,1744,141,11,723,0.818118223154949,1.59876965140123,2.25554484088717
"462","COLOMBIA",2020-06-14,1564,89,1066,137,8,587,0.557973599714591,0.620634920634921,0.900402993667242
"463","COLOMBIA",2020-06-15,1784,109,1014,215,12,879,0.762719110731082,0.743643184660275,1.08647990255786
"464","COLOMBIA",2020-06-16,3555,157,1766,174,24,1946,2.2730179028133,1.29555393586006,1.88995215311005
"465","COLOMBIA",2020-06-17,3747,128,1569,214,23,2306,2.10033632286996,1.3105981112277,2.11336717428088
"466","COLOMBIA",2020-06-18,3754,143,1227,222,22,2670,1.05597749648383,1.33927934356047,1.87325349301397
"467","COLOMBIA",2020-06-19,3775,153,1014,207,17,2914,1.00747264478249,1.61393758016246,2.10893854748603
"468","COLOMBIA",2020-06-20,3172,95,733,182,15,2534,0.84496537027171,2.02813299232737,2.16814764183185
"469","COLOMBIA",2020-06-21,2407,121,418,200,12,2110,0.637615894039735,1.34921524663677,0.95515873015873
"470","COLOMBIA",2020-06-22,2570,116,402,266,12,2284,0.810214375788146,0.722925457102672,1.07127969987495
"471","COLOMBIA",2020-06-23,4661,145,574,268,19,4232,1.93643539675945,1.24392847611422,1.69861516034985
"472","COLOMBIA",2020-06-24,4664,169,502,263,21,4331,1.8147859922179,1.24240809802877,1.63133962924099
"473","COLOMBIA",2020-06-25,4649,145,404,261,23,4390,0.997425445183437,1.23152317880795,1.65858009275776
"474","COLOMBIA",2020-06-26,4789,159,404,236,27,4544,1.02680102915952,1.50977301387137,2.04745617785378
"475","COLOMBIA",2020-06-27,3853,111,209,221,14,3755,0.828780382878038,1.60074781886165,2.46355498721228
"476","COLOMBIA",2020-06-28,2764,104,50,245,21,2818,0.577155982459804,1.07548638132296,1.54932735426009
"477","COLOMBIA",2020-06-29,3072,103,71,335,15,3104,0.797300804567869,0.65908603304012,0.864135021097046
"478","COLOMBIA",2020-06-30,4985,134,98,346,39,5021,1.80354558610709,1.06882504288165,1.3303976514545
"479","COLOMBIA",2020-07-01,5117,132,84,272,23,5165,1.66569010416667,1.10066681006668,1.36307938199254
"480","COLOMBIA",2020-07-02,4628,122,19,278,16,4731,0.928385155466399,0.966381290457298,1.22596026490066
"481","COLOMBIA",2020-07-03,4534,95,27,245,33,4602,0.886066054328708,1.1767453932001,1.42938209331652
"482","COLOMBIA",2020-07-04,3193,71,17,180,16,3247,0.689930855661193,1.15520984081042,1.3265475695887
"483","COLOMBIA",2020-07-05,2263,78,9,273,20,2332,0.49911777679753,0.736653645833333,0.880544747081712
"484","COLOMBIA",2020-07-06,4064,87,42,236,23,4109,1.27278421547134,0.815245737211635,0.871915897875992
"485","COLOMBIA",2020-07-07,3338,73,28,207,30,3383,1.47503314184711,0.652335352745749,0.715694682675815
"486","COLOMBIA",2020-07-08,2826,43,17,210,11,2852,0.695374015748031,0.610630942091616,0.607872660787266
"487","COLOMBIA",2020-07-09,2525,29,6,134,19,2548,0.756440982624326,0.55690339655933,0.527249947797035
"488","COLOMBIA",2020-07-10,2297,19,18,87,14,2298,0.812809624911536,0.719386157218916,0.59615883726966
"489","COLOMBIA",2020-07-11,1403,15,2,28,12,1416,0.555643564356436,0.619973486522316,0.507597684515195
"490","COLOMBIA",2020-07-12,723,7,6,27,7,724,0.3147583804963,0.177903543307087,0.2353515625
"491","COLOMBIA",2020-07-13,614,6,1,0,6,619,0.437633642195296,0.183942480527262,0.123169508525577
"492","COLOMBIA",2020-07-14,360,0,0,0,6,360,0.49792531120332,0.127388535031847,0.0703537228845026
"493","COLOMBIA",2020-07-15,141,0,0,0,0,141,0.229641693811075,0.0558415841584158,0.030466724286949
"494","ECUADOR",2020-02-29,1,0,0,0,NA,1,0.00277777777777778,0.00043535045711798,0.000220555800617556
"495","ECUADOR",2020-03-01,5,0,0,0,NA,5,0.0354609929078014,0.00356379187455453,0.00156592546194801
"496","ECUADOR",2020-03-02,1,0,0,0,NA,1,1,0.00138312586445367,0.000441891294741494
"497","ECUADOR",2020-03-03,0,0,0,0,NA,0,0,0,0
"498","ECUADOR",2020-03-04,3,0,0,0,NA,3,3,0.00833333333333333,0.000898741761533853
"499","ECUADOR",2020-03-05,3,0,0,0,NA,3,Inf,0.0212765957446809,0.00106157112526539
"500","ECUADOR",2020-03-06,1,0,0,0,NA,1,0.333333333333333,1,0.000396039603960396
"501","ECUADOR",2020-03-07,0,0,0,0,NA,0,0,0,0
"502","ECUADOR",2020-03-08,1,0,0,0,NA,1,1,1,0.000712758374910905
"503","ECUADOR",2020-03-09,0,0,0,0,NA,0,NA,NA,0
"504","ECUADOR",2020-03-10,2,0,0,0,NA,2,2,0.666666666666667,0.00325732899022801
"505","ECUADOR",2020-03-11,0,0,0,0,NA,0,NA,0,0
"506","ECUADOR",2020-03-12,2,0,0,0,NA,2,1,2,0.0141843971631206
"507","ECUADOR",2020-03-13,4,1,0,0,NA,5,Inf,Inf,4
"508","ECUADOR",2020-03-14,5,1,0,0,NA,6,2.5,5,1
"509","ECUADOR",2020-03-15,9,0,0,0,NA,9,2.25,Inf,9
"510","ECUADOR",2020-03-16,21,0,0,0,NA,21,4.2,10.5,Inf
"511","ECUADOR",2020-03-17,53,0,0,0,NA,53,5.88888888888889,Inf,17.6666666666667
"512","ECUADOR",2020-03-18,57,1,0,0,NA,58,2.71428571428571,28.5,19
"513","ECUADOR",2020-03-19,92,1,3,0,NA,90,1.73584905660377,23,92
"514","ECUADOR",2020-03-20,166,3,0,0,NA,169,2.91228070175439,33.2,Inf
"515","ECUADOR",2020-03-21,106,0,0,0,NA,106,1.15217391304348,11.7777777777778,106
"516","ECUADOR",2020-03-22,257,7,0,0,NA,264,1.54819277108434,12.2380952380952,Inf
"517","ECUADOR",2020-03-23,192,4,0,0,NA,196,1.81132075471698,3.62264150943396,96
"518","ECUADOR",2020-03-24,101,9,0,0,NA,110,0.392996108949416,1.7719298245614,Inf
"519","ECUADOR",2020-03-25,129,2,0,0,NA,131,0.671875,1.40217391304348,64.5
"520","ECUADOR",2020-03-26,192,5,0,0,NA,197,1.9009900990099,1.1566265060241,48
"521","ECUADOR",2020-03-27,224,7,0,0,NA,231,1.73643410852713,2.11320754716981,44.8
"522","ECUADOR",2020-03-28,208,7,0,0,NA,215,1.08333333333333,0.809338521400778,23.1111111111111
"523","ECUADOR",2020-02-29,1,0,NA,0,0,NA,0.00446428571428571,0.00520833333333333,0.0476190476190476
"524","ECUADOR",2020-03-01,5,0,NA,0,0,NA,0.0240384615384615,0.0495049504950495,0.0943396226415094
"525","ECUADOR",2020-03-02,1,0,NA,0,0,NA,1,0.00775193798449612,0.0175438596491228
"526","ECUADOR",2020-03-03,0,0,NA,0,0,NA,0,0,0
"527","ECUADOR",2020-03-04,3,0,NA,0,0,NA,3,0.0133928571428571,0.0180722891566265
"528","ECUADOR",2020-03-05,3,0,NA,0,0,NA,Inf,0.0144230769230769,0.0283018867924528
"529","ECUADOR",2020-03-06,1,0,NA,0,0,NA,0.333333333333333,1,0.00389105058365759
"530","ECUADOR",2020-03-07,0,0,NA,0,0,NA,0,0,0
"531","ECUADOR",2020-03-08,1,0,NA,0,0,NA,1,1,0.0099009900990099
"532","ECUADOR",2020-03-09,0,0,NA,0,0,NA,NA,NA,0
"533","ECUADOR",2020-03-10,2,0,NA,0,0,NA,2,0.666666666666667,0.0104166666666667
"534","ECUADOR",2020-03-11,0,0,NA,0,0,NA,NA,0,0
"535","ECUADOR",2020-03-12,2,0,NA,0,0,NA,1,2,0.00961538461538462
"536","ECUADOR",2020-03-13,4,1,NA,0,0,NA,Inf,Inf,4
"537","ECUADOR",2020-03-14,5,1,NA,0,0,NA,2.5,5,1
"538","ECUADOR",2020-03-15,9,0,NA,0,0,NA,2.25,Inf,9
"539","ECUADOR",2020-03-16,21,0,NA,0,0,NA,4.2,10.5,Inf
"540","ECUADOR",2020-03-17,53,0,NA,0,0,NA,5.88888888888889,Inf,17.6666666666667
"541","ECUADOR",2020-03-18,57,1,NA,0,0,NA,2.71428571428571,28.5,19
"542","ECUADOR",2020-03-19,92,1,NA,0,0,NA,1.73584905660377,23,92
"543","ECUADOR",2020-03-20,166,3,NA,0,0,NA,2.91228070175439,33.2,Inf
"544","ECUADOR",2020-03-21,106,0,NA,0,0,NA,1.15217391304348,11.7777777777778,106
"545","ECUADOR",2020-03-22,257,7,NA,0,0,NA,1.54819277108434,12.2380952380952,Inf
